Fecha_Hora,Irradiancia_It,Temperatura_Tt,Humedad_Ht,Viento_Wt
2019-02-08 09:00:00,594.85,34.6,30.41,7.344
2019-02-08 10:00:00,725.7,36.78,27.06,7.056
2019-02-08 11:00:00,761.28,38.45,24.45,6.66
2019-02-08 12:00:00,803.78,39.52,22.75,6.156
2019-02-08 13:00:00,748.42,40.09,21.77,5.58
2019-02-08 14:00:00,608.12,39.85,21.81,4.896000000000001
2019-02-08 15:00:00,408.02,39.04,22.75,4.14
2019-02-08 16:00:00,209.23,37.65,24.64,3.096
2019-02-08 17:00:00,43.75,35.11,29.06,1.476
2019-02-09 06:00:00,21.1,26.12,51.49,6.372
2019-02-09 07:00:00,186.55,28.73,43.44,7.092
2019-02-09 08:00:00,395.15,32.03,34.66,7.38
2019-02-09 09:00:00,588.78,35.0,28.52,6.048
2019-02-09 10:00:00,749.78,37.19,24.95,5.04
2019-02-09 11:00:00,780.53,38.78,22.68,4.716
2019-02-09 12:00:00,783.03,39.76,21.32,4.86
2019-02-09 13:00:00,745.28,40.09,20.78,5.148
2019-02-09 14:00:00,618.03,39.85,20.98,5.472
2019-02-09 15:00:00,460.35,38.69,22.46,5.760000000000001
2019-02-09 16:00:00,245.55,36.91,25.26,5.436
2019-02-09 17:00:00,52.97,34.98,29.03,4.32
2019-02-10 06:00:00,23.48,25.78,49.35,7.632000000000001
2019-02-10 07:00:00,202.05,28.06,41.24,8.928
2019-02-10 08:00:00,423.85,31.11,32.74,8.712
2019-02-10 09:00:00,635.67,34.08,26.67,6.6240000000000006
2019-02-10 10:00:00,792.9,36.17,23.59,5.364
2019-02-10 11:00:00,814.55,37.24,22.56,5.472
2019-02-10 12:00:00,796.95,37.4,22.7,5.976
2019-02-10 13:00:00,722.78,37.56,22.72,6.5520000000000005
2019-02-10 14:00:00,625.4,37.49,23.01,7.056
2019-02-10 15:00:00,437.17,36.77,24.12,7.272
2019-02-10 16:00:00,222.98,35.51,26.04,6.768
2019-02-10 17:00:00,48.2,33.04,30.52,5.076
2019-02-11 06:00:00,23.3,25.4,49.74,8.064000000000002
2019-02-11 07:00:00,206.25,28.29,42.0,9.0
2019-02-11 08:00:00,431.2,31.67,34.11,8.712
2019-02-11 09:00:00,639.85,34.66,28.36,8.244
2019-02-11 10:00:00,808.33,36.76,25.24,8.352
2019-02-11 11:00:00,834.42,38.26,23.33,8.424
2019-02-11 12:00:00,847.47,39.27,22.16,8.244
2019-02-11 13:00:00,779.1,39.57,21.9,7.704000000000001
2019-02-11 14:00:00,660.55,39.35,22.24,6.8759999999999994
2019-02-11 15:00:00,481.52,38.47,23.45,5.796
2019-02-11 16:00:00,243.55,37.21,25.36,4.680000000000001
2019-02-11 17:00:00,50.15,34.36,30.97,2.7
2019-02-12 06:00:00,22.9,26.29,51.11,7.02
2019-02-12 07:00:00,203.0,29.53,42.27,7.956
2019-02-12 08:00:00,428.08,33.11,34.29,8.316
2019-02-12 09:00:00,650.88,35.55,29.8,8.532
2019-02-12 10:00:00,813.15,37.4,26.5,8.496
2019-02-12 11:00:00,854.33,38.89,24.02,8.244
2019-02-12 12:00:00,860.3,39.9,22.47,8.064000000000002
2019-02-12 13:00:00,807.83,40.33,21.8,7.920000000000001
2019-02-12 14:00:00,681.5,40.1,21.96,7.38
2019-02-12 15:00:00,484.62,39.26,22.97,5.9399999999999995
2019-02-12 16:00:00,258.98,38.08,24.53,4.212
2019-02-12 17:00:00,57.12,35.04,30.31,2.628
2019-02-13 06:00:00,24.77,26.57,54.67,2.3040000000000003
2019-02-13 07:00:00,214.62,29.75,45.58,3.456
2019-02-13 08:00:00,458.0,32.8,38.69,5.867999999999999
2019-02-13 09:00:00,679.5,35.1,34.36,6.48
2019-02-13 10:00:00,828.97,36.9,31.16,6.8759999999999994
2019-02-13 11:00:00,861.58,38.22,28.92,6.8759999999999994
2019-02-13 12:00:00,865.28,39.29,27.15,6.516
2019-02-13 13:00:00,804.75,39.64,26.4,6.12
2019-02-13 14:00:00,661.35,39.41,26.57,6.192
2019-02-13 15:00:00,452.02,38.67,27.62,6.408
2019-02-13 16:00:00,227.52,37.52,29.66,6.192
2019-02-13 17:00:00,48.25,35.2,34.82,4.6080000000000005
2019-02-14 06:00:00,21.08,27.15,66.56,1.4040000000000001
2019-02-14 07:00:00,169.8,29.33,58.63,2.3400000000000003
2019-02-14 08:00:00,374.23,31.82,50.11,4.248
2019-02-14 09:00:00,462.42,34.1,43.09,4.788
2019-02-14 10:00:00,686.25,36.24,36.99,5.184
2019-02-14 11:00:00,728.88,37.93,32.49,5.436
2019-02-14 12:00:00,717.15,39.2,29.26,5.688000000000001
2019-02-14 13:00:00,736.9,39.87,27.38,6.012
2019-02-14 14:00:00,606.35,39.87,26.8,6.444
2019-02-14 15:00:00,448.75,39.16,27.58,6.48
2019-02-14 16:00:00,234.15,37.89,29.56,5.904
2019-02-14 17:00:00,51.4,35.42,34.58,4.068
2019-02-15 06:00:00,24.55,26.8,68.54,1.2240000000000002
2019-02-15 07:00:00,187.32,28.92,61.35,0.9
2019-02-15 08:00:00,373.7,31.85,50.38,2.484
2019-02-15 09:00:00,560.55,34.4,42.31,3.8880000000000003
2019-02-15 10:00:00,749.28,36.42,36.67,5.004
2019-02-15 11:00:00,832.72,38.02,32.82,5.904
2019-02-15 12:00:00,788.35,39.11,30.32,6.3
2019-02-15 13:00:00,755.42,39.67,28.91,6.228
2019-02-15 14:00:00,652.9,39.45,28.94,6.12
2019-02-15 15:00:00,485.65,38.76,29.93,5.976
2019-02-15 16:00:00,256.85,37.5,32.08,6.012
2019-02-15 17:00:00,55.15,35.22,37.07,5.832000000000001
2019-02-16 06:00:00,25.92,26.21,68.09,0.9
2019-02-16 07:00:00,208.4,28.86,58.51,1.6560000000000001
2019-02-16 08:00:00,447.4,31.61,49.22,4.068
2019-02-16 09:00:00,665.65,34.15,41.45,5.004
2019-02-16 10:00:00,754.88,36.24,36.18,5.364
2019-02-16 11:00:00,865.88,37.76,32.83,5.688000000000001
2019-02-16 12:00:00,881.95,38.73,30.7,5.796
2019-02-16 13:00:00,830.9,39.2,29.65,5.867999999999999
2019-02-16 14:00:00,688.5,38.66,30.45,5.9399999999999995
2019-02-16 15:00:00,447.12,37.51,32.68,5.652
2019-02-16 16:00:00,221.02,35.78,37.05,5.004
2019-02-16 17:00:00,44.33,33.42,49.64,4.32
2019-02-17 06:00:00,25.83,24.48,87.32,2.9160000000000004
2019-02-17 07:00:00,210.55,28.06,66.71,3.456
2019-02-17 08:00:00,450.95,32.1,45.49,3.42
2019-02-17 09:00:00,664.12,35.09,36.52,4.176
2019-02-17 10:00:00,817.6,37.25,31.32,4.788
2019-02-17 11:00:00,851.7,38.92,27.68,5.112
2019-02-17 12:00:00,849.58,40.05,25.41,5.076
2019-02-17 13:00:00,770.35,40.59,24.27,4.86
2019-02-17 14:00:00,598.5,40.38,24.33,4.5360000000000005
2019-02-17 15:00:00,406.02,39.2,26.13,3.8880000000000003
2019-02-17 16:00:00,198.27,37.39,32.0,2.7720000000000002
2019-02-17 17:00:00,41.7,34.51,46.2,1.728
2019-02-18 06:00:00,21.45,26.32,66.68,3.8880000000000003
2019-02-18 07:00:00,161.8,28.86,52.61,4.680000000000001
2019-02-18 08:00:00,364.95,32.0,41.19,5.688000000000001
2019-02-18 09:00:00,565.58,34.74,34.6,5.292
2019-02-18 10:00:00,724.35,36.67,30.84,5.652
2019-02-18 11:00:00,791.53,38.34,27.8,5.976
2019-02-18 12:00:00,777.45,39.29,26.12,6.192
2019-02-18 13:00:00,732.3,39.22,26.01,6.228
2019-02-18 14:00:00,632.95,38.47,27.12,5.832000000000001
2019-02-18 15:00:00,420.15,37.53,28.77,5.112
2019-02-18 16:00:00,215.05,35.9,32.89,3.492
2019-02-18 17:00:00,48.47,33.0,46.61,2.124
2019-02-19 06:00:00,21.27,26.35,58.17,6.084
2019-02-19 07:00:00,159.2,29.04,47.84,7.272
2019-02-19 08:00:00,365.23,32.15,40.16,8.352
2019-02-19 09:00:00,541.12,34.42,35.98,8.928
2019-02-19 10:00:00,673.88,35.8,33.43,9.216000000000001
2019-02-19 11:00:00,690.97,36.85,31.45,9.288
2019-02-19 12:00:00,655.12,37.6,30.01,9.144
2019-02-19 13:00:00,560.25,37.78,29.52,8.82
2019-02-19 14:00:00,421.55,37.47,29.84,7.956
2019-02-19 15:00:00,255.55,36.73,31.03,6.732
2019-02-19 16:00:00,142.65,35.62,33.23,4.788
2019-02-19 17:00:00,25.9,32.91,44.34,2.4480000000000004
2019-02-20 06:00:00,15.77,27.13,59.78,2.736
2019-02-20 07:00:00,98.85,28.55,54.3,3.492
2019-02-20 08:00:00,217.02,30.64,46.9,4.392
2019-02-20 09:00:00,255.3,32.93,40.14,5.652
2019-02-20 10:00:00,292.75,35.07,34.86,6.372
2019-02-20 11:00:00,412.5,36.97,30.67,6.516
2019-02-20 12:00:00,498.48,38.33,27.9,6.336
2019-02-20 13:00:00,498.83,38.61,27.08,5.832000000000001
2019-02-20 14:00:00,386.0,37.9,27.91,5.22
2019-02-20 15:00:00,299.9,36.64,29.93,4.14
2019-02-20 16:00:00,156.5,35.07,36.08,2.4120000000000004
2019-02-20 17:00:00,39.6,33.24,44.67,1.26
2019-02-21 06:00:00,23.83,26.88,59.33,4.572
2019-02-21 07:00:00,176.8,29.73,47.83,6.372
2019-02-21 08:00:00,381.45,33.06,37.83,6.336
2019-02-21 09:00:00,542.0,35.74,32.44,6.048
2019-02-21 10:00:00,788.42,37.69,28.91,6.48
2019-02-21 11:00:00,847.12,39.16,26.28,7.128
2019-02-21 12:00:00,866.3,40.24,24.44,7.452
2019-02-21 13:00:00,803.15,40.65,23.61,7.236
2019-02-21 14:00:00,673.7,40.56,23.51,6.588
2019-02-21 15:00:00,450.33,39.71,24.43,5.904
2019-02-21 16:00:00,226.88,38.33,26.46,5.292
2019-02-21 17:00:00,47.22,35.6,32.42,3.636
2019-02-22 06:00:00,28.4,27.46,53.06,6.516
2019-02-22 07:00:00,221.4,30.38,44.29,7.164
2019-02-22 08:00:00,469.67,33.58,36.89,8.28
2019-02-22 09:00:00,679.45,35.85,32.4,8.496
2019-02-22 10:00:00,781.58,37.85,28.96,8.604000000000001
2019-02-22 11:00:00,833.7,39.34,26.76,8.604000000000001
2019-02-22 12:00:00,806.17,40.29,25.51,8.388
2019-02-22 13:00:00,805.95,40.51,25.28,7.812
2019-02-22 14:00:00,622.6,39.88,26.33,6.912
2019-02-22 15:00:00,434.15,38.95,27.98,5.796
2019-02-22 16:00:00,221.8,37.48,30.79,4.428
2019-02-22 17:00:00,47.67,35.22,37.48,2.484
2019-02-23 06:00:00,28.1,28.08,52.93,5.867999999999999
2019-02-23 07:00:00,196.43,30.23,46.05,6.372
2019-02-23 08:00:00,411.17,32.94,39.16,6.696000000000001
2019-02-23 09:00:00,534.6,35.29,34.63,6.912
2019-02-23 10:00:00,762.78,36.99,31.6,7.272
2019-02-23 11:00:00,783.25,38.33,29.21,7.38
2019-02-23 12:00:00,780.3,39.02,27.94,7.128
2019-02-23 13:00:00,712.97,38.83,28.12,6.516
2019-02-23 14:00:00,593.17,38.46,28.69,5.688000000000001
2019-02-23 15:00:00,386.15,37.62,30.09,4.644
2019-02-23 16:00:00,197.43,36.44,32.17,3.528
2019-02-23 17:00:00,48.7,34.23,37.87,2.052
2019-02-24 06:00:00,27.9,26.44,53.44,5.328
2019-02-24 07:00:00,208.88,29.34,44.31,7.38
2019-02-24 08:00:00,431.58,32.73,35.6,8.244
2019-02-24 09:00:00,632.05,35.43,29.57,7.848000000000001
2019-02-24 10:00:00,797.42,37.48,25.03,8.1
2019-02-24 11:00:00,869.47,39.08,21.48,8.316
2019-02-24 12:00:00,883.22,40.18,18.99,8.316
2019-02-24 13:00:00,833.0,40.66,17.63,8.136
2019-02-24 14:00:00,703.58,40.51,16.97,7.956
2019-02-24 15:00:00,508.67,39.69,17.13,7.74
2019-02-24 16:00:00,270.58,38.1,18.38,7.452
2019-02-24 17:00:00,61.12,34.87,23.43,5.867999999999999
2019-02-25 06:00:00,30.95,26.37,52.07,8.1
2019-02-25 07:00:00,223.6,29.16,43.08,9.324
2019-02-25 08:00:00,460.25,32.39,34.26,9.360000000000001
2019-02-25 09:00:00,668.65,35.14,28.2,8.28
2019-02-25 10:00:00,818.15,37.19,24.17,8.172
2019-02-25 11:00:00,950.9,38.72,21.2,8.388
2019-02-25 12:00:00,922.17,39.76,19.19,8.46
2019-02-25 13:00:00,869.05,40.22,17.99,8.496
2019-02-25 14:00:00,742.3,40.11,17.51,8.46
2019-02-25 15:00:00,540.72,39.34,17.78,8.46
2019-02-25 16:00:00,292.9,37.83,18.95,8.64
2019-02-25 17:00:00,67.82,34.76,23.09,7.668
2019-02-26 06:00:00,36.72,26.61,53.13,6.768
2019-02-26 07:00:00,246.68,29.44,43.98,8.352
2019-02-26 08:00:00,486.5,32.49,35.21,9.648000000000001
2019-02-26 09:00:00,694.95,34.89,29.25,9.864
2019-02-26 10:00:00,837.42,36.71,25.26,10.188
2019-02-26 11:00:00,908.17,38.08,22.57,10.332
2019-02-26 12:00:00,916.42,38.98,20.9,10.044
2019-02-26 13:00:00,879.67,39.26,20.23,9.648000000000001
2019-02-26 14:00:00,733.4,39.07,20.33,9.18
2019-02-26 15:00:00,532.97,38.31,21.28,8.532
2019-02-26 16:00:00,291.62,36.97,23.19,7.74
2019-02-26 17:00:00,67.07,34.18,28.31,6.084
2019-02-27 06:00:00,34.53,27.08,51.13,8.316
2019-02-27 07:00:00,240.15,29.71,42.87,9.216000000000001
2019-02-27 08:00:00,482.92,32.65,35.65,9.18
2019-02-27 09:00:00,693.7,35.2,31.31,8.424
2019-02-27 10:00:00,852.08,37.1,28.24,8.424
2019-02-27 11:00:00,873.17,38.46,25.93,8.316
2019-02-27 12:00:00,879.65,39.18,24.44,7.848000000000001
2019-02-27 13:00:00,771.95,39.61,23.29,7.092
2019-02-27 14:00:00,639.6,39.18,23.43,6.228
2019-02-27 15:00:00,420.08,38.3,24.35,5.04
2019-02-27 16:00:00,216.48,36.97,26.13,3.096
2019-02-27 17:00:00,48.83,34.22,32.31,1.6560000000000001
2019-02-28 06:00:00,27.9,26.66,50.19,6.192
2019-02-28 07:00:00,183.77,29.58,42.6,6.984
2019-02-28 08:00:00,389.08,33.0,34.46,7.5600000000000005
2019-02-28 09:00:00,573.8,35.68,29.26,7.920000000000001
2019-02-28 10:00:00,725.62,37.38,26.5,8.424
2019-02-28 11:00:00,788.25,38.66,24.44,8.82
2019-02-28 12:00:00,795.2,39.36,23.29,9.107999999999999
2019-02-28 13:00:00,740.08,39.64,22.76,9.107999999999999
2019-02-28 14:00:00,561.67,39.19,23.17,8.352
2019-02-28 15:00:00,382.65,38.5,23.97,7.056
2019-02-28 16:00:00,184.07,37.39,25.49,5.328
2019-02-28 17:00:00,44.85,34.62,31.33,2.952
2019-03-01 06:00:00,31.05,27.75,52.12,3.708
2019-03-01 07:00:00,205.98,29.69,46.99,4.176
2019-03-01 08:00:00,421.48,31.73,42.45,5.652
2019-03-01 09:00:00,654.5,33.19,39.51,6.9479999999999995
2019-03-01 10:00:00,764.55,34.29,37.12,7.5600000000000005
2019-03-01 11:00:00,778.42,35.34,34.77,7.74
2019-03-01 12:00:00,790.15,36.16,32.96,7.524
2019-03-01 13:00:00,724.8,36.59,31.93,6.768
2019-03-01 14:00:00,553.5,36.66,31.55,6.012
2019-03-01 15:00:00,336.35,35.96,32.8,5.5440000000000005
2019-03-01 16:00:00,177.6,34.84,35.15,5.076
2019-03-01 17:00:00,40.35,32.98,40.2,4.14
2019-03-02 06:00:00,20.23,26.9,60.15,2.124
2019-03-02 07:00:00,114.78,27.84,55.53,3.024
2019-03-02 08:00:00,192.38,29.58,47.98,3.528
2019-03-02 09:00:00,404.3,31.99,40.53,4.212
2019-03-02 10:00:00,467.4,34.08,35.56,5.832000000000001
2019-03-02 11:00:00,425.4,35.22,33.21,6.732
2019-03-02 12:00:00,485.27,35.82,32.17,6.984
2019-03-02 13:00:00,482.95,36.07,31.86,6.9479999999999995
2019-03-02 14:00:00,411.9,36.0,32.08,6.264
2019-03-02 15:00:00,279.58,35.62,32.8,5.004
2019-03-02 16:00:00,132.23,34.77,34.46,3.672
2019-03-02 17:00:00,35.88,33.09,39.92,2.196
2019-03-03 06:00:00,25.0,26.77,57.16,1.872
2019-03-03 07:00:00,153.23,29.67,46.96,3.492
2019-03-03 08:00:00,343.02,32.73,37.47,5.112
2019-03-03 09:00:00,549.47,35.19,31.76,6.192
2019-03-03 10:00:00,704.55,37.01,28.45,7.2
2019-03-03 11:00:00,742.45,38.22,26.58,7.884
2019-03-03 12:00:00,742.83,38.9,25.66,8.028
2019-03-03 13:00:00,637.95,38.96,25.61,7.74
2019-03-03 14:00:00,577.72,38.72,25.96,6.984
2019-03-03 15:00:00,390.85,37.98,27.1,5.976
2019-03-03 16:00:00,191.52,36.71,29.3,4.752000000000001
2019-03-03 17:00:00,43.7,34.59,34.2,2.7720000000000002
2019-03-04 06:00:00,27.23,27.58,56.85,2.556
2019-03-04 07:00:00,166.98,29.9,49.32,3.7800000000000002
2019-03-04 08:00:00,368.55,32.46,41.47,5.148
2019-03-04 09:00:00,612.97,34.59,36.1,6.048
2019-03-04 10:00:00,754.83,36.17,32.66,6.912
2019-03-04 11:00:00,779.67,37.22,30.59,7.308
2019-03-04 12:00:00,659.92,37.83,29.44,7.272
2019-03-04 13:00:00,683.85,38.23,28.78,6.984
2019-03-04 14:00:00,546.67,37.99,29.25,6.48
2019-03-04 15:00:00,336.27,36.94,31.31,5.652
2019-03-04 16:00:00,162.82,35.58,34.41,4.6080000000000005
2019-03-04 17:00:00,38.8,33.82,39.89,2.988
2019-03-05 06:00:00,22.65,27.52,60.74,2.232
2019-03-05 07:00:00,134.85,29.4,51.83,3.744
2019-03-05 08:00:00,303.9,31.65,43.38,4.428
2019-03-05 09:00:00,415.6,33.83,37.59,4.5360000000000005
2019-03-05 10:00:00,569.5,35.64,33.63,4.104
2019-03-05 11:00:00,636.9,37.01,30.96,3.528
2019-03-05 12:00:00,680.47,37.82,29.4,3.3480000000000003
2019-03-05 13:00:00,569.75,38.01,28.99,3.384
2019-03-05 14:00:00,509.17,37.76,29.38,3.528
2019-03-05 15:00:00,342.92,37.15,30.54,3.672
2019-03-05 16:00:00,168.05,36.04,32.9,3.744
2019-03-05 17:00:00,40.88,34.36,37.97,2.7
2019-03-06 06:00:00,25.48,27.66,63.34,1.584
2019-03-06 07:00:00,158.02,29.38,55.73,1.8
2019-03-06 08:00:00,327.15,31.71,46.97,1.692
2019-03-06 09:00:00,545.17,34.11,40.06,2.8440000000000003
2019-03-06 10:00:00,696.5,36.11,35.33,4.32
2019-03-06 11:00:00,794.0,37.18,32.92,4.896000000000001
2019-03-06 12:00:00,762.5,37.7,31.81,4.572
2019-03-06 13:00:00,661.83,37.6,32.01,3.744
2019-03-06 14:00:00,603.75,37.15,33.05,2.7720000000000002
2019-03-06 15:00:00,319.23,36.17,35.3,1.9440000000000002
2019-03-06 16:00:00,168.2,34.79,38.59,0.9720000000000001
2019-03-06 17:00:00,38.9,33.26,42.48,0.432
2019-03-07 06:00:00,29.25,27.52,51.88,5.976
2019-03-07 07:00:00,186.45,29.38,45.18,6.588
2019-03-07 08:00:00,421.77,31.55,38.78,6.336
2019-03-07 09:00:00,621.28,33.39,34.67,4.572
2019-03-07 10:00:00,722.3,34.7,32.33,2.952
2019-03-07 11:00:00,693.8,35.74,30.68,2.232
2019-03-07 12:00:00,695.38,36.32,29.87,2.4120000000000004
2019-03-07 13:00:00,606.2,36.45,29.85,2.556
2019-03-07 14:00:00,548.85,36.36,30.2,2.4120000000000004
2019-03-07 15:00:00,379.85,35.98,31.06,2.484
2019-03-07 16:00:00,180.18,35.22,32.69,2.8440000000000003
2019-03-07 17:00:00,43.8,33.37,36.91,2.4480000000000004
2019-03-08 06:00:00,35.8,27.39,54.1,3.7800000000000002
2019-03-08 07:00:00,220.6,29.86,45.91,4.284
2019-03-08 08:00:00,442.4,32.85,37.56,4.248
2019-03-08 09:00:00,662.75,35.68,31.69,4.248
2019-03-08 10:00:00,778.88,37.86,28.06,5.5440000000000005
2019-03-08 11:00:00,796.25,39.4,25.57,6.3
2019-03-08 12:00:00,816.95,40.45,23.91,6.6240000000000006
2019-03-08 13:00:00,735.12,40.76,23.29,6.516
2019-03-08 14:00:00,618.2,40.48,23.49,5.760000000000001
2019-03-08 15:00:00,431.65,39.3,25.06,4.644
2019-03-08 16:00:00,222.75,37.92,27.26,3.636
2019-03-08 17:00:00,50.35,36.01,30.85,3.528
2019-03-09 06:00:00,41.58,28.39,49.98,6.66
2019-03-09 07:00:00,252.3,31.02,42.36,7.812
2019-03-09 08:00:00,493.85,34.3,34.28,7.74
2019-03-09 09:00:00,708.53,37.0,29.18,7.452
2019-03-09 10:00:00,858.65,38.89,25.98,7.848000000000001
2019-03-09 11:00:00,892.72,40.33,23.67,8.28
2019-03-09 12:00:00,867.03,41.29,22.15,8.388
2019-03-09 13:00:00,802.22,41.75,21.36,8.028
2019-03-09 14:00:00,674.97,41.71,21.19,6.9479999999999995
2019-03-09 15:00:00,448.52,41.02,21.81,5.58
2019-03-09 16:00:00,232.27,39.67,23.57,4.14
2019-03-09 17:00:00,52.3,37.33,27.61,2.196
2019-03-10 06:00:00,38.42,29.08,50.88,6.156
2019-03-10 07:00:00,221.85,31.78,43.72,7.596
2019-03-10 08:00:00,435.48,34.46,36.94,8.64
2019-03-10 09:00:00,648.45,36.62,31.83,9.360000000000001
2019-03-10 10:00:00,810.7,38.62,27.67,10.296
2019-03-10 11:00:00,797.5,39.95,25.12,10.656
2019-03-10 12:00:00,770.55,40.66,23.72,10.404
2019-03-10 13:00:00,623.08,41.07,22.82,9.468
2019-03-10 14:00:00,566.08,41.02,22.59,8.136
2019-03-10 15:00:00,369.95,40.34,23.27,6.66
2019-03-10 16:00:00,186.25,39.05,25.03,5.292
2019-03-10 17:00:00,41.53,36.6,29.41,3.3480000000000003
2019-03-11 06:00:00,37.8,28.44,49.04,5.9399999999999995
2019-03-11 07:00:00,221.4,30.93,41.86,9.0
2019-03-11 08:00:00,442.17,33.95,34.7,8.604000000000001
2019-03-11 09:00:00,546.7,36.67,29.84,6.984
2019-03-11 10:00:00,776.3,38.81,26.44,6.696000000000001
2019-03-11 11:00:00,805.45,40.45,23.77,6.768
2019-03-11 12:00:00,789.4,41.49,22.03,6.516
2019-03-11 13:00:00,700.28,41.91,21.2,6.192
2019-03-11 14:00:00,598.62,41.44,21.53,5.724
2019-03-11 15:00:00,377.88,40.02,23.33,5.184
2019-03-11 16:00:00,189.75,38.43,25.9,4.14
2019-03-11 17:00:00,43.42,36.52,29.65,2.664
2019-03-12 06:00:00,38.55,28.1,51.02,4.5360000000000005
2019-03-12 07:00:00,219.93,30.97,41.95,6.66
2019-03-12 08:00:00,441.27,34.25,33.63,5.976
2019-03-12 09:00:00,656.78,36.99,28.45,4.5360000000000005
2019-03-12 10:00:00,771.62,39.04,25.27,4.680000000000001
2019-03-12 11:00:00,881.85,40.04,23.8,5.472
2019-03-12 12:00:00,862.25,40.48,23.22,5.58
2019-03-12 13:00:00,785.33,40.26,23.53,5.112
2019-03-12 14:00:00,644.2,39.62,24.44,3.9240000000000004
2019-03-12 15:00:00,442.3,38.64,25.86,2.16
2019-03-12 16:00:00,231.05,37.29,28.17,1.1520000000000001
2019-03-12 17:00:00,54.2,35.63,31.59,2.2680000000000002
2019-03-13 06:00:00,46.3,27.69,48.15,6.192
2019-03-13 07:00:00,259.77,30.49,41.26,6.9479999999999995
2019-03-13 08:00:00,505.6,33.93,33.99,6.192
2019-03-13 09:00:00,715.45,36.71,29.17,5.867999999999999
2019-03-13 10:00:00,861.78,38.75,26.15,6.228
2019-03-13 11:00:00,975.42,40.23,24.17,6.588
2019-03-13 12:00:00,923.47,41.15,22.92,6.5520000000000005
2019-03-13 13:00:00,783.05,41.5,22.3,6.156
2019-03-13 14:00:00,642.03,40.52,23.4,5.364
2019-03-13 15:00:00,419.1,39.48,24.98,3.8880000000000003
2019-03-13 16:00:00,220.9,38.05,27.34,2.088
2019-03-13 17:00:00,51.42,35.97,31.11,1.368
2019-03-14 06:00:00,44.8,27.11,57.43,2.8800000000000003
2019-03-14 07:00:00,244.3,30.45,45.91,5.04
2019-03-14 08:00:00,478.77,33.99,36.1,5.652
2019-03-14 09:00:00,676.75,36.75,30.15,5.9399999999999995
2019-03-14 10:00:00,836.05,38.84,26.5,6.192
2019-03-14 11:00:00,918.42,40.4,23.98,6.48
2019-03-14 12:00:00,895.03,41.29,22.45,6.5520000000000005
2019-03-14 13:00:00,804.6,41.65,21.65,6.264
2019-03-14 14:00:00,628.0,41.17,21.98,5.508
2019-03-14 15:00:00,440.27,40.03,23.29,4.14
2019-03-14 16:00:00,218.65,38.8,24.97,2.4480000000000004
2019-03-14 17:00:00,47.03,36.5,29.25,1.044
2019-03-15 06:00:00,40.15,28.11,55.34,1.116
2019-03-15 07:00:00,209.1,30.85,46.16,2.484
2019-03-15 08:00:00,421.73,34.04,37.02,3.24
2019-03-15 09:00:00,643.95,36.72,30.72,3.3480000000000003
2019-03-15 10:00:00,758.92,38.68,26.88,4.6080000000000005
2019-03-15 11:00:00,730.85,40.05,24.65,5.976
2019-03-15 12:00:00,703.55,40.68,23.66,6.732
2019-03-15 13:00:00,636.88,40.05,24.59,6.732
2019-03-15 14:00:00,526.83,39.04,26.43,6.048
2019-03-15 15:00:00,373.77,37.78,28.97,4.644
2019-03-15 16:00:00,184.65,36.46,31.94,3.06
2019-03-15 17:00:00,44.05,34.85,36.45,1.728
2019-03-16 06:00:00,42.75,27.93,53.5,3.024
2019-03-16 07:00:00,227.07,30.48,44.46,5.328
2019-03-16 08:00:00,444.52,33.37,36.76,5.436
2019-03-16 09:00:00,684.92,35.88,31.85,5.148
2019-03-16 10:00:00,791.88,37.88,28.46,5.976
2019-03-16 11:00:00,819.12,39.22,26.29,6.768
2019-03-16 12:00:00,816.22,39.67,25.52,6.803999999999999
2019-03-16 13:00:00,688.08,39.62,25.6,6.012
2019-03-16 14:00:00,597.55,39.34,26.03,4.428
2019-03-16 15:00:00,404.42,38.59,27.26,2.736
2019-03-16 16:00:00,208.68,37.35,29.38,1.8
2019-03-16 17:00:00,48.03,35.54,32.81,1.728
2019-03-17 06:00:00,46.58,28.02,49.68,5.688000000000001
2019-03-17 07:00:00,242.52,30.99,42.84,8.244
2019-03-17 08:00:00,472.55,34.33,35.49,8.568
2019-03-17 09:00:00,699.53,36.69,30.92,8.928
2019-03-17 10:00:00,828.67,38.49,27.73,9.576
2019-03-17 11:00:00,748.2,39.85,25.36,9.324
2019-03-17 12:00:00,708.2,40.97,23.42,8.568
2019-03-17 13:00:00,595.2,41.27,22.55,7.74
2019-03-17 14:00:00,548.97,40.97,22.48,6.912
2019-03-17 15:00:00,382.35,40.15,23.2,6.084
2019-03-17 16:00:00,194.9,38.93,24.75,5.004
2019-03-17 17:00:00,44.85,36.99,27.9,3.6
2019-03-18 06:00:00,46.17,29.09,50.06,4.5
2019-03-18 07:00:00,239.8,31.47,43.07,6.012
2019-03-18 08:00:00,469.33,34.38,36.11,7.164
2019-03-18 09:00:00,658.08,36.84,31.56,8.388
2019-03-18 10:00:00,822.05,38.64,28.29,9.18
2019-03-18 11:00:00,819.08,40.02,25.75,9.288
2019-03-18 12:00:00,790.53,40.91,24.09,8.784
2019-03-18 13:00:00,721.05,41.32,23.11,7.632000000000001
2019-03-18 14:00:00,588.47,41.02,23.12,5.904
2019-03-18 15:00:00,383.45,40.08,24.04,3.9240000000000004
2019-03-18 16:00:00,175.68,38.7,25.84,2.0160000000000005
